report begin date,report end date,published date,commodity,market type,slug id,slug name,report title,final ind,community,variety,region,size,organic,environment,store count,wtd avg price,prior WK store count,prior WK wtd avg price,prior YR store count,prior YR wtd avg price
07/29/2023,08-04-2023,08-04-2023 00:00,Chinese Cabbage,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Hawaii,per lb,No,N/A,23,1.69,37,1.65,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Artichokes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Alaska,each,No,N/A,3,3.5,0,0,13,3.42
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Alaska,5-9 oz package,Yes,N/A,11,4,0,0,22,3.8
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Alaska,5-9 oz package,No,N/A,2,3,11,3.5,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Alaska,10-12 oz package,No,N/A,2,3,13,3.42,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Hawaii,per lb,Yes,N/A,4,4.65,4,4.32,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Alaska,per lb,No,N/A,3,2.88,4,3.63,8,3.4
07/29/2023,08-04-2023,08-04-2023 00:00,Honeydews,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Alaska,per lb,No,N/A,2,1.29,29,1.97,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Midwest,5-9 oz package,No,N/A,989,2.91,1061,2.59,606,2.55
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Midwest,10-12 oz package,Yes,N/A,64,5.6,0,0,70,5.02
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southwest,5-9 oz package,Yes,N/A,500,3.24,195,3.37,803,2.98
07/29/2023,08-04-2023,08-04-2023 00:00,Hemp Protein,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Other Specialty Crop Items,N/A,National,16 oz,Yes,N/A,109,13.99,109,13.99,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Midwest,1 lb bag,No,N/A,199,3,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Midwest,5-9 oz package,Yes,N/A,980,3.07,41,3.08,1030,3.21
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southcentral,per lb,Yes,N/A,75,3.32,5,2.99,60,2.99
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southcentral,per lb,No,N/A,478,1.9,388,2.21,226,2.16
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southwest,10-12 oz package,Yes,N/A,73,4.99,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Honeydews,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northeast,each,No,N/A,192,5.14,87,5.23,461,3.84
07/29/2023,08-04-2023,08-04-2023 00:00,Hemp Protein,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Other Specialty Crop Items,N/A,Southeast,12 oz,Yes,N/A,86,15.19,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Hemp Protein,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Other Specialty Crop Items,N/A,Southeast,16 oz,No,N/A,52,19.99,138,17.19,31,19.49
07/29/2023,08-04-2023,08-04-2023 00:00,Honeydews,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southeast,each,No,N/A,3,3,267,4.94,455,5
07/29/2023,08-04-2023,08-04-2023 00:00,Honeydews,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,National,per lb,Yes,N/A,8,1.79,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Honeydews,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,National,each,No,N/A,441,4.69,1165,3.86,2672,4.17
07/29/2023,08-04-2023,08-04-2023 00:00,Honeydews,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,National,per lb,No,N/A,372,0.95,302,0.73,577,0.89
07/29/2023,08-04-2023,08-04-2023 00:00,Hemp Protein,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Other Specialty Crop Items,N/A,National,16 oz,No,N/A,236,19.99,330,18.65,31,19.49
07/29/2023,08-04-2023,08-04-2023 00:00,Hemp Protein,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Other Specialty Crop Items,N/A,National,12 oz,Yes,N/A,86,15.19,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southeast,5-9 oz package,No,N/A,1002,2.06,1368,3.23,2367,3.01
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southeast,10-12 oz package,No,N/A,455,1.65,149,2.48,415,3.91
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southeast,5-9 oz package,Yes,N/A,537,3,302,3.75,1621,3.46
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southcentral,5-9 oz package,No,N/A,73,2.96,420,3.13,12,3
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southcentral,10-12 oz package,Yes,N/A,61,5.99,0,0,99,3
07/29/2023,08-04-2023,08-04-2023 00:00,Tomatillos,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southcentral,per lb,No,N/A,169,0.89,300,0.84,103,0.82
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southcentral,5-9 oz package,Yes,N/A,550,3.07,42,3.49,343,3.27
07/29/2023,08-04-2023,08-04-2023 00:00,Carrots,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southeast,1 lb bag,No,N/A,8,0.99,0,0,10,0.99
07/29/2023,08-04-2023,08-04-2023 00:00,mangoes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northeast,each,Yes,N/A,37,1.5,130,1.71,79,2.38
07/29/2023,08-04-2023,08-04-2023 00:00,Limes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northeast,each,Yes,N/A,24,1,24,1,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Limes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northeast,each,No,N/A,692,0.53,290,0.52,520,0.4
07/29/2023,08-04-2023,08-04-2023 00:00,mangoes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northeast,each,No,N/A,1242,1.05,1832,0.99,659,1.22
07/29/2023,08-04-2023,08-04-2023 00:00,Limes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,National,each,No,N/A,1258,0.57,1182,0.41,1280,0.33
07/29/2023,08-04-2023,08-04-2023 00:00,Cherries,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED VARIETIES,Midwest,per lb,No,N/A,2099,3.25,2955,2.69,1425,3.98
07/29/2023,08-04-2023,08-04-2023 00:00,Cherries,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED VARIETIES,Midwest,per lb,Yes,N/A,60,5.99,117,5.08,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Clementines,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Midwest,3 lb bag,No,N/A,272,5.56,415,4.1,77,5.47
07/29/2023,08-04-2023,08-04-2023 00:00,Clementines,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Midwest,2 lb bag,No,N/A,60,2.99,106,4.08,128,2.89
07/29/2023,08-04-2023,08-04-2023 00:00,bananas,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Midwest,per lb,No,N/A,24,0.47,6,0.66,17,0.59
07/29/2023,08-04-2023,08-04-2023 00:00,Bok Choy,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Midwest,per lb,No,N/A,16,0.79,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,bananas,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Midwest,per lb,Yes,N/A,71,0.94,0,0,30,0.77
07/29/2023,08-04-2023,08-04-2023 00:00,Carrots,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Midwest,2 lb bag,No,N/A,23,1.7,0,0,11,1.5
07/29/2023,08-04-2023,08-04-2023 00:00,Cherries,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED VARIETIES,Alaska,per lb,No,N/A,23,4.08,65,4.77,18,7.38
07/29/2023,08-04-2023,08-04-2023 00:00,Cherries,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED VARIETIES,Hawaii,per lb,No,N/A,4,4.99,27,4.99,26,4.99
07/29/2023,08-04-2023,08-04-2023 00:00,"apple, Processed",Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,JUICE,Midwest,128 oz (1 gallon),No,N/A,188,4.99,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,"apple, Processed",Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,JUICE,Midwest,64 oz (1/2 gallon),Yes,N/A,305,3.49,0,0,69,3.49
07/29/2023,08-04-2023,08-04-2023 00:00,"apple, Processed",Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,JUICE,Midwest,64 oz (1/2 gallon),No,N/A,354,2.49,735,2.68,810,2.45
07/29/2023,08-04-2023,08-04-2023 00:00,"apple, Processed",Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,JUICE,Alaska,64 oz (1/2 gallon),No,N/A,2,4.99,2,2.99,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,bananas,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Hawaii,per lb,No,N/A,3,1.29,3,1.29,4,1.39
07/29/2023,08-04-2023,08-04-2023 00:00,rice,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southeast,6 oz package,No,N/A,34,3.3,0,0,34,3.3
07/29/2023,08-04-2023,08-04-2023 00:00,rice,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southeast,6 oz package,Yes,N/A,46,3.48,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,rice,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northeast,18 oz package,Yes,N/A,9,5.99,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,rice,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northeast,6 oz package,No,N/A,177,3.28,38,3.5,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,rice,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northeast,1 pint package,No,N/A,1607,2.96,2093,2.87,1324,3
07/29/2023,08-04-2023,08-04-2023 00:00,rice,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northeast,18 oz package,No,N/A,559,5.73,368,3.99,635,5.68
07/29/2023,08-04-2023,08-04-2023 00:00,Cauliflower,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northeast,each,Yes,N/A,9,2.99,122,4.1,18,3.49
07/29/2023,08-04-2023,08-04-2023 00:00,Celery,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northeast,each,No,N/A,286,1.93,0,0,189,1.63
07/29/2023,08-04-2023,08-04-2023 00:00,Sweet muskmelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southcentral,per lb,No,N/A,75,1.12,185,0.73,183,0.77
07/29/2023,08-04-2023,08-04-2023 00:00,Cauliflower,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northeast,each,No,N/A,972,2.53,363,3.2,853,2.83
07/29/2023,08-04-2023,08-04-2023 00:00,rice,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northeast,1 pint package,Yes,N/A,332,3.99,221,4.12,57,4.88
07/29/2023,08-04-2023,08-04-2023 00:00,Hemp (Seed) Oil,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Other Specialty Crop Items,N/A,Southeast,16 oz,Yes,N/A,52,16.99,52,16.99,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Squash,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Butternut,Southcentral,per lb,No,N/A,7,1.29,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,blackgram,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,CROWN CUT,Northeast,per lb,No,N/A,959,1.73,1313,1.63,807,1.86
07/29/2023,08-04-2023,08-04-2023 00:00,blackgram,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,CROWN CUT,Northeast,per lb,Yes,N/A,9,2.99,9,3.99,14,2.85
07/29/2023,08-04-2023,08-04-2023 00:00,Beets,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northeast,per bunch,No,N/A,9,2.49,125,2.46,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Celery,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,per lb,Yes,N/A,79,1.29,0,0,40,0.99
07/29/2023,08-04-2023,08-04-2023 00:00,Celery,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,HEARTS,National,each,Yes,N/A,191,2.84,22,1.99,384,2.89
07/29/2023,08-04-2023,08-04-2023 00:00,Celery,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,HEARTS,National,each,No,N/A,287,2.52,551,2.6,215,2.69
07/29/2023,08-04-2023,08-04-2023 00:00,Cauliflower,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,each,No,N/A,2602,2.71,1402,2.9,1798,2.96
07/29/2023,08-04-2023,08-04-2023 00:00,Cauliflower,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,per lb,Yes,N/A,108,1.57,24,2.36,268,1.82
07/29/2023,08-04-2023,08-04-2023 00:00,Cauliflower,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,per lb,No,N/A,481,1.22,807,1.65,922,1.11
07/29/2023,08-04-2023,08-04-2023 00:00,Celery,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,each,Yes,N/A,36,2.15,0,0,324,2.09
07/29/2023,08-04-2023,08-04-2023 00:00,Celery,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,per lb,No,N/A,7,0.99,0,0,972,1.48
07/29/2023,08-04-2023,08-04-2023 00:00,Celery,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,each,No,N/A,386,1.79,14,2.25,654,1.54
07/29/2023,08-04-2023,08-04-2023 00:00,Cauliflower,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,each,Yes,N/A,31,2.99,434,4,118,3.92
07/29/2023,08-04-2023,08-04-2023 00:00,Cauliflower,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southwest,each,No,N/A,99,1.84,144,1.6,5,0.99
07/29/2023,08-04-2023,08-04-2023 00:00,Cauliflower,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southwest,per lb,Yes,N/A,53,1.49,0,0,75,1.51
07/29/2023,08-04-2023,08-04-2023 00:00,Cauliflower,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southwest,per lb,No,N/A,178,1.01,504,1.61,367,0.85
07/29/2023,08-04-2023,08-04-2023 00:00,Apple Papaya,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southcentral,per lb,No,N/A,7,1.89,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southcentral,10-12 oz package,No,N/A,91,2.64,585,2.64,367,3.82
07/29/2023,08-04-2023,08-04-2023 00:00,Chinese Cabbage,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,per lb,No,N/A,30,1.49,37,1.65,8,1.49
07/29/2023,08-04-2023,08-04-2023 00:00,Hemp Protein,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Other Specialty Crop Items,N/A,Southwest,16 oz,Yes,N/A,109,13.99,109,13.99,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Artichokes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southwest,each,No,N/A,402,3,303,2.25,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Artichokes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southcentral,each,No,N/A,68,2,81,2.04,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Honeydews,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southwest,each,No,N/A,122,3.99,0,0,624,3.63
07/29/2023,08-04-2023,08-04-2023 00:00,Hemp Protein,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Other Specialty Crop Items,N/A,Southwest,16 oz,No,N/A,184,19.99,184,19.99,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,mothbeans,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Alaska,per lb,No,N/A,13,3.71,0,0,44,3.33
07/29/2023,08-04-2023,08-04-2023 00:00,mothbeans,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Hawaii,per lb,No,N/A,30,2.95,3,2.99,27,2.56
07/29/2023,08-04-2023,08-04-2023 00:00,Strawberries,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Alaska,1 lb package,No,N/A,1,3.89,8,4.32,8,4.4
07/29/2023,08-04-2023,08-04-2023 00:00,Limes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Alaska,each,No,N/A,3,0.78,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,mangoes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Alaska,each,No,N/A,2,1.5,3,1.5,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,mothbeans,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Cherry Type,Midwest,1 pint package,Yes,N/A,7,2,9,2.25,18,1.6
07/29/2023,08-04-2023,08-04-2023 00:00,mothbeans,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Cherry Type,Midwest,1 pint package,No,N/A,64,3.24,60,2.5,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Limes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Midwest,each,No,N/A,225,0.84,76,0.59,270,0.25
07/29/2023,08-04-2023,08-04-2023 00:00,mangoes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Midwest,each,No,N/A,267,1.18,656,1.13,355,1.05
07/29/2023,08-04-2023,08-04-2023 00:00,mothbeans,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Midwest,per lb,No,N/A,97,1.98,116,1.84,76,1.94
07/29/2023,08-04-2023,08-04-2023 00:00,mothbeans,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Midwest,per lb,Yes,N/A,13,2.49,0,0,11,2.59
07/29/2023,08-04-2023,08-04-2023 00:00,mothbeans,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Cherry Type,Northwest,1 pint package,Yes,N/A,7,4.99,26,4.99,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,mothbeans,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Cherry Type,Northwest,1 pint package,No,N/A,6,3.98,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Strawberries,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Midwest,2 lb package,No,N/A,39,4.99,421,5.17,10,3.99
07/29/2023,08-04-2023,08-04-2023 00:00,Kale,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northeast,per lb,No,N/A,383,1.33,9,1.79,68,1.49
07/29/2023,08-04-2023,08-04-2023 00:00,Kale,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northeast,per bunch,Yes,N/A,36,2.46,0,0,273,3.41
07/29/2023,08-04-2023,08-04-2023 00:00,mothbeans,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southcentral,per lb,Yes,N/A,92,2.49,0,0,82,2.59
07/29/2023,08-04-2023,08-04-2023 00:00,Chayote,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northeast,each,No,N/A,9,0.67,9,0.67,58,0.72
07/29/2023,08-04-2023,08-04-2023 00:00,Cherries,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED VARIETIES,Northeast,per lb,No,N/A,1856,3.77,2705,2.86,1803,4.9
